region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,disruption_mode,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3103,multimodal,1.0,0,49.89,49.89,22.23,26.0,48.23,489.85,0.4976,32.42,42.52,49.89,49.89,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3104,multimodal,1.0,0,49.97,49.97,22.25,26.0,48.25,490.04,0.4974,32.47,42.57,49.97,49.97,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3105,multimodal,1.0,0,47.51,47.51,22.22,26.0,48.22,489.73,0.4978,32.51,42.5,47.51,47.51,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3106,multimodal,1.0,0,47.5,47.5,22.57,26.0,48.57,492.52,0.4942,32.42,42.51,47.5,47.5,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3107,multimodal,1.0,0,47.47,47.47,22.51,26.0,48.51,492.05,0.4948,32.45,42.48,47.47,47.47,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3108,multimodal,1.0,0,47.47,47.47,22.36,26.0,48.36,490.88,0.4963,32.53,42.47,47.47,47.47,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3109,multimodal,1.0,0,47.52,47.52,22.4,26.0,48.4,491.23,0.4958,32.49,42.46,47.52,47.52,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3110,multimodal,1.0,0,47.4,47.4,22.03,26.0,48.03,488.2,0.4997,32.46,42.45,47.4,47.4,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3111,multimodal,1.0,0,47.45,47.45,22.09,26.0,48.09,488.76,0.499,32.46,42.4,47.45,47.45,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,fleet_shortage_stress,songpa_last_mile_station_to_destination,last_mile,capacity_reduction,capacity_reduction,3112,multimodal,1.0,0,47.49,47.49,22.09,26.0,48.09,488.73,0.4991,32.47,42.44,47.49,47.49,21,'R'->'732441243';osm:218855790;osm:218855790;osm:218855790;osm:908608594;osm:908608594;osm:844484889;osm:844484889;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:908608595;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:473975683;osm:871352734;'8089088773'->'D',policy=Reduce feeder and last-mile vehicle availability to test how constrained road fleets affect multimodal completion. | scenario=Shortest road path from rail egress point to destination point.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
